Datetime,Close
2024-01-17 03:00:00+00:00,15636.0
2024-01-17 04:00:00+00:00,15634.0
2024-01-17 05:00:00+00:00,15644.0
2024-01-17 06:00:00+00:00,15637.0
2024-01-17 07:00:00+00:00,15634.0
2024-01-17 08:00:00+00:00,15636.0
2024-01-17 09:00:00+00:00,15635.0
2024-01-17 11:00:00+00:00,15635.0
2024-01-17 12:00:00+00:00,15635.0
2024-01-17 14:00:00+00:00,15635.0
2024-01-17 15:00:00+00:00,15634.0
2024-01-17 17:00:00+00:00,15635.0
2024-01-17 23:00:00+00:00,15634.0
2024-01-18 03:00:00+00:00,15624.0
2024-01-18 04:00:00+00:00,15632.0
2024-01-18 05:00:00+00:00,15634.0
2024-01-18 06:00:00+00:00,15620.0
2024-01-18 07:00:00+00:00,15614.0
2024-01-18 09:00:00+00:00,15615.0
2024-01-18 14:00:00+00:00,15614.0
2024-01-18 15:00:00+00:00,15614.0
2024-01-18 16:00:00+00:00,15614.0
2024-01-18 17:00:00+00:00,15614.0
2024-01-18 20:00:00+00:00,15614.0
2024-01-18 22:00:00+00:00,15614.0
2024-01-18 23:00:00+00:00,15614.0
2024-01-19 02:00:00+00:00,15624.0
2024-01-19 03:00:00+00:00,15623.0
2024-01-19 04:00:00+00:00,15625.0
2024-01-19 05:00:00+00:00,15624.0
2024-01-19 06:00:00+00:00,15627.0
2024-01-19 07:00:00+00:00,15609.0
2024-01-19 08:00:00+00:00,15610.0
2024-01-19 09:00:00+00:00,15610.0
2024-01-19 10:00:00+00:00,15610.0
2024-01-19 14:00:00+00:00,15609.0
2024-01-19 17:00:00+00:00,15610.0
2024-01-19 19:00:00+00:00,15609.0
2024-01-19 22:00:00+00:00,15609.0
2024-01-22 02:00:00+00:00,15614.0
2024-01-22 03:00:00+00:00,15626.0
2024-01-22 04:00:00+00:00,15624.0
2024-01-22 05:00:00+00:00,15629.0
2024-01-22 06:00:00+00:00,15629.0
2024-01-22 07:00:00+00:00,15629.0
2024-01-22 14:00:00+00:00,15623.0
2024-01-22 15:00:00+00:00,15629.0
2024-01-22 17:00:00+00:00,15629.0
2024-01-22 18:00:00+00:00,15629.0
2024-01-22 19:00:00+00:00,15629.0
2024-01-22 20:00:00+00:00,15629.0
2024-01-22 23:00:00+00:00,15625.0
2024-01-23 00:00:00+00:00,15629.0
2024-01-23 01:00:00+00:00,15629.0
2024-01-23 02:00:00+00:00,15664.0
2024-01-23 03:00:00+00:00,15644.0
2024-01-23 04:00:00+00:00,15654.0
2024-01-23 05:00:00+00:00,15644.0
2024-01-23 06:00:00+00:00,15634.0
2024-01-23 07:00:00+00:00,15635.0
2024-01-23 08:00:00+00:00,15625.0
2024-01-23 09:00:00+00:00,15625.0
2024-01-23 12:00:00+00:00,15653.0
2024-01-23 13:00:00+00:00,15624.0
2024-01-23 19:00:00+00:00,15625.0
2024-01-23 20:00:00+00:00,15624.0
2024-01-23 23:00:00+00:00,15624.0
2024-01-24 02:00:00+00:00,15714.0
2024-01-24 03:00:00+00:00,15704.0
2024-01-24 04:00:00+00:00,15704.0
2024-01-24 05:00:00+00:00,15712.0
2024-01-24 06:00:00+00:00,15709.0
2024-01-24 07:00:00+00:00,15710.0
2024-01-24 09:00:00+00:00,15705.0
2024-01-24 10:00:00+00:00,15705.0
2024-01-24 14:00:00+00:00,15715.0
2024-01-24 15:00:00+00:00,15704.0
2024-01-24 18:00:00+00:00,15704.0
2024-01-24 19:00:00+00:00,15704.0
2024-01-24 20:00:00+00:00,15704.0
2024-01-24 21:00:00+00:00,15704.0
2024-01-25 02:00:00+00:00,15724.0
2024-01-25 03:00:00+00:00,15774.0
2024-01-25 04:00:00+00:00,15770.0
2024-01-25 05:00:00+00:00,15779.0
2024-01-25 06:00:00+00:00,15817.0
2024-01-25 07:00:00+00:00,15819.0
2024-01-25 11:00:00+00:00,15820.0
2024-01-25 14:00:00+00:00,15819.0
2024-01-25 15:00:00+00:00,15819.0
2024-01-25 16:00:00+00:00,15819.0
2024-01-25 17:00:00+00:00,15765.0
2024-01-25 18:00:00+00:00,15819.0
2024-01-25 19:00:00+00:00,15819.0
2024-01-25 20:00:00+00:00,15819.0
2024-01-25 21:00:00+00:00,15819.0
2024-01-25 23:00:00+00:00,15819.0
2024-01-26 02:00:00+00:00,15829.0
2024-01-26 03:00:00+00:00,15819.0
2024-01-26 04:00:00+00:00,15814.0
2024-01-26 05:00:00+00:00,15814.0
2024-01-26 06:00:00+00:00,15814.0
2024-01-26 07:00:00+00:00,15814.0
2024-01-26 13:00:00+00:00,15814.0
2024-01-26 14:00:00+00:00,15814.0
2024-01-26 15:00:00+00:00,15814.0
2024-01-26 16:00:00+00:00,15814.0
2024-01-26 20:00:00+00:00,15814.0
2024-01-26 21:00:00+00:00,15814.0
2024-01-26 22:00:00+00:00,15814.0
2024-01-29 00:00:00+00:00,15814.0
2024-01-29 02:00:00+00:00,15824.0
2024-01-29 03:00:00+00:00,15824.0
2024-01-29 04:00:00+00:00,15827.0
2024-01-29 05:00:00+00:00,15828.0
2024-01-29 06:00:00+00:00,15828.0
2024-01-29 07:00:00+00:00,15810.0
2024-01-29 08:00:00+00:00,15805.0
2024-01-29 10:00:00+00:00,15805.0
2024-01-29 14:00:00+00:00,15820.0
2024-01-29 15:00:00+00:00,15804.0
2024-01-29 16:00:00+00:00,15804.0
2024-01-29 18:00:00+00:00,15805.0
2024-01-29 22:00:00+00:00,15804.0
2024-01-29 23:00:00+00:00,15804.0
2024-01-30 02:00:00+00:00,15809.0
2024-01-30 03:00:00+00:00,15789.0
2024-01-30 04:00:00+00:00,15780.0
2024-01-30 05:00:00+00:00,15780.0
2024-01-30 06:00:00+00:00,15775.0
2024-01-30 07:00:00+00:00,15788.0
2024-01-30 09:00:00+00:00,15777.0
2024-01-30 10:00:00+00:00,15777.0
2024-01-30 14:00:00+00:00,15776.0
2024-01-30 15:00:00+00:00,15776.0
2024-01-30 16:00:00+00:00,15777.0
2024-01-30 17:00:00+00:00,15793.0
2024-01-30 19:00:00+00:00,15776.0
2024-01-30 22:00:00+00:00,15776.0
2024-01-31 02:00:00+00:00,15811.0
2024-01-31 03:00:00+00:00,15799.0
2024-01-31 04:00:00+00:00,15774.0
2024-01-31 05:00:00+00:00,15784.0
2024-01-31 06:00:00+00:00,15794.0
2024-01-31 07:00:00+00:00,15774.0
2024-01-31 09:00:00+00:00,15775.0
2024-01-31 14:00:00+00:00,15774.0
2024-01-31 15:00:00+00:00,15774.0
2024-01-31 18:00:00+00:00,15775.0
2024-01-31 21:00:00+00:00,15774.0
2024-02-01 00:00:00+00:00,15774.0
2024-02-01 01:00:00+00:00,15774.0
2024-02-01 02:00:00+00:00,15769.0
2024-02-01 03:00:00+00:00,15764.0
2024-02-01 04:00:00+00:00,15764.0
2024-02-01 05:00:00+00:00,15770.0
2024-02-01 06:00:00+00:00,15764.0
2024-02-01 07:00:00+00:00,15759.0
2024-02-01 09:00:00+00:00,15760.0
2024-02-01 10:00:00+00:00,15760.0
2024-02-01 14:00:00+00:00,15759.0
2024-02-01 16:00:00+00:00,15760.0
2024-02-01 21:00:00+00:00,15759.0
2024-02-02 02:00:00+00:00,15692.0
2024-02-02 03:00:00+00:00,15679.0
2024-02-02 04:00:00+00:00,15664.0
2024-02-02 05:00:00+00:00,15677.0
2024-02-02 06:00:00+00:00,15639.0
2024-02-02 07:00:00+00:00,15654.0
2024-02-02 08:00:00+00:00,15655.0
2024-02-02 09:00:00+00:00,15655.0
2024-02-02 10:00:00+00:00,15655.0
2024-02-02 15:00:00+00:00,15654.0
2024-02-02 17:00:00+00:00,15655.0
2024-02-02 20:00:00+00:00,15654.0
2024-02-02 22:00:00+00:00,15654.0
2024-02-05 02:00:00+00:00,15706.0
2024-02-05 03:00:00+00:00,15685.0
2024-02-05 04:00:00+00:00,15691.0
2024-02-05 05:00:00+00:00,15694.0
2024-02-05 06:00:00+00:00,15695.0
2024-02-05 07:00:00+00:00,15699.0
2024-02-05 08:00:00+00:00,15700.0
2024-02-05 10:00:00+00:00,15700.0
2024-02-05 15:00:00+00:00,15699.0
2024-02-05 16:00:00+00:00,15699.0
2024-02-05 17:00:00+00:00,15699.0
2024-02-05 18:00:00+00:00,15700.0
2024-02-05 20:00:00+00:00,15699.0
2024-02-06 02:00:00+00:00,15731.0
2024-02-06 03:00:00+00:00,15735.0
2024-02-06 04:00:00+00:00,15719.0
2024-02-06 05:00:00+00:00,15720.0
2024-02-06 06:00:00+00:00,15725.0
2024-02-06 08:00:00+00:00,15725.0
2024-02-06 14:00:00+00:00,15730.0
2024-02-06 15:00:00+00:00,15724.0
2024-02-06 16:00:00+00:00,15725.0
2024-02-06 18:00:00+00:00,15724.0
2024-02-06 21:00:00+00:00,15724.0
2024-02-07 01:00:00+00:00,15724.0
2024-02-07 02:00:00+00:00,15699.0
2024-02-07 03:00:00+00:00,15684.0
2024-02-07 04:00:00+00:00,15684.0
2024-02-07 05:00:00+00:00,15674.0
2024-02-07 06:00:00+00:00,15675.0
2024-02-07 07:00:00+00:00,15629.0
2024-02-07 08:00:00+00:00,15630.0
2024-02-07 09:00:00+00:00,15630.0
2024-02-07 15:00:00+00:00,15629.0
2024-02-07 16:00:00+00:00,15630.0
2024-02-07 17:00:00+00:00,15629.0
2024-02-07 19:00:00+00:00,15629.0
2024-02-07 20:00:00+00:00,15629.0
2024-02-08 02:00:00+00:00,15629.0
2024-02-08 04:00:00+00:00,15630.0
2024-02-08 06:00:00+00:00,15630.0
2024-02-08 07:00:00+00:00,15630.0
2024-02-08 08:00:00+00:00,15630.0
2024-02-08 09:00:00+00:00,15630.0
2024-02-08 12:00:00+00:00,15629.0
2024-02-08 17:00:00+00:00,15629.0
2024-02-08 20:00:00+00:00,15629.0
2024-02-08 23:00:00+00:00,15629.0
2024-02-09 00:00:00+00:00,15629.0
2024-02-09 03:00:00+00:00,15630.0
2024-02-09 04:00:00+00:00,15629.0
2024-02-09 05:00:00+00:00,15630.0
2024-02-09 06:00:00+00:00,15630.0
2024-02-09 07:00:00+00:00,15630.0
2024-02-09 09:00:00+00:00,15630.0
2024-02-09 14:00:00+00:00,15629.0
2024-02-09 17:00:00+00:00,15629.0
2024-02-09 18:00:00+00:00,15629.0
2024-02-09 21:00:00+00:00,15629.0
2024-02-09 22:00:00+00:00,15629.0
2024-02-12 02:00:00+00:00,15599.0
2024-02-12 03:00:00+00:00,15606.0
2024-02-12 04:00:00+00:00,15614.0
2024-02-12 05:00:00+00:00,15615.0
2024-02-12 06:00:00+00:00,15614.0
2024-02-12 07:00:00+00:00,15589.0
2024-02-12 08:00:00+00:00,15590.0
2024-02-12 09:00:00+00:00,15590.0
2024-02-12 13:00:00+00:00,15609.0
2024-02-12 14:00:00+00:00,15589.0
2024-02-12 18:00:00+00:00,15590.0
2024-02-12 20:00:00+00:00,15589.0
2024-02-12 22:00:00+00:00,15609.0
2024-02-12 23:00:00+00:00,15589.0
2024-02-13 01:00:00+00:00,15589.0
2024-02-13 02:00:00+00:00,15564.0
2024-02-13 03:00:00+00:00,15569.0
2024-02-13 04:00:00+00:00,15579.0
2024-02-13 05:00:00+00:00,15580.0
2024-02-13 06:00:00+00:00,15604.0
2024-02-13 07:00:00+00:00,15589.0
2024-02-13 08:00:00+00:00,15605.0
2024-02-13 09:00:00+00:00,15590.0
2024-02-13 10:00:00+00:00,15590.0
2024-02-13 14:00:00+00:00,15589.0
2024-02-13 15:00:00+00:00,15589.0
2024-02-13 16:00:00+00:00,15589.0
2024-02-13 17:00:00+00:00,15589.0
2024-02-13 18:00:00+00:00,15589.0
2024-02-13 20:00:00+00:00,15589.0
2024-02-13 21:00:00+00:00,15580.0
2024-02-13 22:00:00+00:00,15589.0
2024-02-14 01:00:00+00:00,15589.0
2024-02-14 03:00:00+00:00,15589.0
2024-02-14 04:00:00+00:00,15590.0
2024-02-14 05:00:00+00:00,15590.0
2024-02-14 06:00:00+00:00,15590.0
2024-02-14 07:00:00+00:00,15590.0
2024-02-14 08:00:00+00:00,15590.0
2024-02-14 09:00:00+00:00,15590.0
2024-02-14 10:00:00+00:00,15590.0
2024-02-14 14:00:00+00:00,15589.0
2024-02-14 15:00:00+00:00,15589.0
2024-02-14 16:00:00+00:00,15589.0
2024-02-14 17:00:00+00:00,15589.0
2024-02-14 18:00:00+00:00,15589.0
2024-02-14 22:00:00+00:00,15589.0
2024-02-15 02:00:00+00:00,15589.0
2024-02-15 03:00:00+00:00,15604.0
2024-02-15 04:00:00+00:00,15619.0
2024-02-15 05:00:00+00:00,15614.0
2024-02-15 06:00:00+00:00,15634.0
2024-02-15 07:00:00+00:00,15615.0
2024-02-15 08:00:00+00:00,15615.0
2024-02-15 09:00:00+00:00,15615.0
2024-02-15 10:00:00+00:00,15615.0
2024-02-15 11:00:00+00:00,15614.0
2024-02-15 14:00:00+00:00,15614.0
2024-02-15 16:00:00+00:00,15601.0
2024-02-15 18:00:00+00:00,15615.0
2024-02-15 19:00:00+00:00,15614.0
2024-02-15 21:00:00+00:00,15614.0
2024-02-16 01:00:00+00:00,15614.0
2024-02-16 02:00:00+00:00,15669.0
2024-02-16 03:00:00+00:00,15649.0
2024-02-16 04:00:00+00:00,15634.0
2024-02-16 05:00:00+00:00,15633.0
2024-02-16 06:00:00+00:00,15644.0
2024-02-16 07:00:00+00:00,15614.0
2024-02-16 08:00:00+00:00,15615.0
2024-02-16 09:00:00+00:00,15615.0
2024-02-16 10:00:00+00:00,15615.0
2024-02-16 14:00:00+00:00,15614.0
2024-02-16 15:00:00+00:00,15614.0
2024-02-16 18:00:00+00:00,15614.0
2024-02-16 20:00:00+00:00,15614.0
2024-02-19 01:00:00+00:00,15614.0
2024-02-19 02:00:00+00:00,15619.0
2024-02-19 03:00:00+00:00,15629.0
2024-02-19 04:00:00+00:00,15615.0
2024-02-19 06:00:00+00:00,15624.0
2024-02-19 07:00:00+00:00,15624.0
2024-02-19 16:00:00+00:00,15624.0
2024-02-19 21:00:00+00:00,15624.0
2024-02-20 02:00:00+00:00,15656.0
2024-02-20 03:00:00+00:00,15654.0
2024-02-20 04:00:00+00:00,15654.0
2024-02-20 05:00:00+00:00,15659.0
2024-02-20 06:00:00+00:00,15660.0
2024-02-20 07:00:00+00:00,15654.0
2024-02-20 08:00:00+00:00,15655.0
2024-02-20 09:00:00+00:00,15655.0
2024-02-20 10:00:00+00:00,15655.0
2024-02-20 13:00:00+00:00,15654.0
2024-02-20 16:00:00+00:00,15654.0
2024-02-20 18:00:00+00:00,15655.0
2024-02-20 21:00:00+00:00,15654.0
2024-02-20 22:00:00+00:00,15654.0
2024-02-21 00:00:00+00:00,15654.0
2024-02-21 02:00:00+00:00,15659.0
2024-02-21 03:00:00+00:00,15655.0
2024-02-21 04:00:00+00:00,15657.0
2024-02-21 05:00:00+00:00,15649.0
2024-02-21 06:00:00+00:00,15649.0
2024-02-21 07:00:00+00:00,15630.0
2024-02-21 08:00:00+00:00,15630.0
2024-02-21 09:00:00+00:00,15630.0
2024-02-21 10:00:00+00:00,15630.0
2024-02-21 15:00:00+00:00,15629.0
2024-02-21 16:00:00+00:00,15630.0
2024-02-21 17:00:00+00:00,15629.0
2024-02-22 00:00:00+00:00,15629.0
2024-02-22 02:00:00+00:00,15639.0
2024-02-22 03:00:00+00:00,15624.0
2024-02-22 04:00:00+00:00,15606.0
2024-02-22 05:00:00+00:00,15604.0
2024-02-22 06:00:00+00:00,15604.0
2024-02-22 07:00:00+00:00,15585.0
2024-02-22 08:00:00+00:00,15585.0
2024-02-22 09:00:00+00:00,15585.0
2024-02-22 10:00:00+00:00,15585.0
2024-02-22 15:00:00+00:00,15584.0
2024-02-22 17:00:00+00:00,15584.0
2024-02-22 18:00:00+00:00,15585.0
2024-02-22 21:00:00+00:00,15584.0
2024-02-23 00:00:00+00:00,15584.0
2024-02-23 02:00:00+00:00,15574.0
2024-02-23 03:00:00+00:00,15582.0
2024-02-23 04:00:00+00:00,15583.0
2024-02-23 05:00:00+00:00,15584.0
2024-02-23 06:00:00+00:00,15589.0
2024-02-23 07:00:00+00:00,15590.0
2024-02-23 08:00:00+00:00,15590.0
2024-02-23 09:00:00+00:00,15590.0
2024-02-23 10:00:00+00:00,15590.0
2024-02-23 14:00:00+00:00,15585.0
2024-02-23 15:00:00+00:00,15589.0
2024-02-23 16:00:00+00:00,15589.0
2024-02-23 17:00:00+00:00,15589.0
2024-02-23 18:00:00+00:00,15589.0
2024-02-23 21:00:00+00:00,15589.0
2024-02-23 22:00:00+00:00,15589.0
2024-02-26 02:00:00+00:00,15634.0
2024-02-26 03:00:00+00:00,15629.0
2024-02-26 04:00:00+00:00,15624.0
2024-02-26 05:00:00+00:00,15624.0
2024-02-26 06:00:00+00:00,15634.0
2024-02-26 07:00:00+00:00,15624.0
2024-02-26 08:00:00+00:00,15625.0
2024-02-26 09:00:00+00:00,15625.0
2024-02-26 10:00:00+00:00,15625.0
2024-02-26 14:00:00+00:00,15624.0
2024-02-26 15:00:00+00:00,15624.0
2024-02-26 17:00:00+00:00,15624.0
2024-02-26 18:00:00+00:00,15624.0
2024-02-26 19:00:00+00:00,15624.0
2024-02-26 20:00:00+00:00,15624.0
2024-02-26 21:00:00+00:00,15624.0
2024-02-26 22:00:00+00:00,15624.0
2024-02-27 01:00:00+00:00,15624.0
2024-02-27 02:00:00+00:00,15657.0
2024-02-27 03:00:00+00:00,15650.0
2024-02-27 04:00:00+00:00,15649.0
2024-02-27 05:00:00+00:00,15644.0
2024-02-27 06:00:00+00:00,15652.0
2024-02-27 07:00:00+00:00,15640.0
2024-02-27 08:00:00+00:00,15635.0
2024-02-27 09:00:00+00:00,15635.0
2024-02-27 10:00:00+00:00,15635.0
2024-02-27 15:00:00+00:00,15634.0
2024-02-27 16:00:00+00:00,15634.0
2024-02-27 17:00:00+00:00,15650.0
2024-02-27 20:00:00+00:00,15634.0
2024-02-27 23:00:00+00:00,15650.0
2024-02-28 00:00:00+00:00,15650.0
2024-02-28 02:00:00+00:00,15654.0
2024-02-28 03:00:00+00:00,15670.0
2024-02-28 04:00:00+00:00,15672.0
2024-02-28 05:00:00+00:00,15672.0
2024-02-28 06:00:00+00:00,15675.0
2024-02-28 07:00:00+00:00,15679.0
2024-02-28 08:00:00+00:00,15680.0
2024-02-28 09:00:00+00:00,15680.0
2024-02-28 10:00:00+00:00,15680.0
2024-02-28 14:00:00+00:00,15679.0
2024-02-28 15:00:00+00:00,15679.0
2024-02-28 16:00:00+00:00,15679.0
2024-02-28 18:00:00+00:00,15679.0
2024-02-28 19:00:00+00:00,15679.0
2024-02-28 20:00:00+00:00,15680.0
2024-02-28 22:00:00+00:00,15679.0
2024-02-28 23:00:00+00:00,15679.0
2024-02-29 01:00:00+00:00,15679.0
